user_id,age,preferred_min_price,preferred_max_price,preferred_categories,preferred_rating
7589,19,2990.0,3990.0,KNITWEAR|LOUNGEWEARNEW,4.7
7590,43,4990.0,5990.0,WAISTCOATS_GILETS,4.6
7591,30,2290.0,5990.0,CO-ORD SETS,4.3
7592,44,2990.0,4490.0,SHIRTS,4.6
7593,37,3290.0,5990.0,TROUSERS|BLAZERS,3.6
7594,42,1790.0,3990.0,KNITWEAR|SHORTS_SKORTS,4.4
7595,41,1090.0,2590.0,BASICS|SHOES,4.0
7596,23,1590.0,3290.0,BEAUTY|T-SHIRTS_SWEATSHIRTS,3.9
7597,53,2290.0,4990.0,TROUSERS|WAISTCOATS_GILETS,3.8
7598,38,2590.0,3290.0,SPECIAL PRICES|JACKETS|TROUSERS,4.0
7599,26,3990.0,8990.0,BASICS|TOPS_BODYSUITS,4.2
7600,51,1590.0,3990.0,TROUSERS|TOPS_BODYSUITS,4.3
7601,22,3290.0,5990.0,BAGS|CO-ORD SETS|SKIRTS,3.8
7602,35,3290.0,4790.0,ACCESSORIES_JEWELLERY,4.6
7603,54,2590.0,3290.0,SKIRTS|BASICS,3.5
7604,49,3290.0,4990.0,WAISTCOATS_GILETS|SHOES,3.9
7605,18,3290.0,4990.0,BASICS|JACKETS,4.4
7606,25,1990.0,3290.0,WAISTCOATS_GILETS|SHORTS_SKORTS|SPECIAL PRICES,4.4
7607,52,1890.0,5990.0,BASICS,3.9
7608,44,1590.0,3290.0,ACCESSORIES_JEWELLERY,3.8
7609,51,2290.0,2990.0,JEANS|LOUNGEWEARNEW,3.8
7610,34,4990.0,5990.0,BEAUTY|ACCESSORIES_JEWELLERY,3.9
7611,45,2590.0,3290.0,KNITWEAR|SPECIAL PRICES|DRESSES_JUMPSUITS,4.2
7612,50,2890.0,5990.0,ACCESSORIES_JEWELLERY,4.6
7613,44,1890.0,2990.0,BASICS|SHIRTS|BLAZERS,3.7
7614,18,2590.0,5990.0,JEANS,4.6
7615,36,2990.0,5590.0,JEANS|TROUSERS|TOPS_BODYSUITS,4.1
7616,48,2990.0,4990.0,PERFUMESNEW,4.5
7617,40,2590.0,3990.0,JACKETS,4.3
7618,37,2290.0,3990.0,SHORTS_SKORTS|BEAUTY|SPECIAL PRICES,4.1
7619,41,2290.0,2990.0,CO-ORD SETS|SKIRTS|SHORTS_SKORTS,4.0
7620,31,1990.0,3290.0,ACCESSORIES_JEWELLERY|SHIRTS,4.0
7621,30,1890.0,4990.0,BAGS|BASICS,4.1
7622,22,3990.0,4990.0,SKIRTS|BASICS,3.7
7623,40,3990.0,5990.0,BASICS,4.1
7624,20,3990.0,4990.0,ACCESSORIES_JEWELLERY,4.6
7625,37,3990.0,5990.0,SHIRTS|JACKETS,4.0
7626,38,3290.0,3990.0,SPECIAL PRICES|SHIRTS|BAGS,4.2
7627,19,2990.0,4490.0,JACKETS|LOUNGEWEARNEW|ACCESSORIES_JEWELLERY,4.5
7628,31,990.0,1590.0,TROUSERS,4.5
7629,28,7990.0,8590.0,TROUSERS,3.6
7630,44,2290.0,9590.0,WORKWEARNEW,3.9
7631,31,1890.0,3290.0,WORKWEARNEW,3.9
7632,30,3290.0,4790.0,WORKWEARNEW|SHOES|BLAZERS,4.4
7633,31,2990.0,4490.0,ACCESSORIES_JEWELLERY|KNITWEAR,3.6
7634,31,1590.0,2890.0,ACCESSORIES_JEWELLERY|SPECIAL PRICES,4.6
7635,41,3290.0,4790.0,PERFUMESNEW|BEAUTY,4.3
7636,38,3290.0,5590.0,SHOES,4.4
7637,31,1890.0,3990.0,CO-ORD SETS|SHOES,4.5
7638,25,2990.0,3990.0,T-SHIRTS_SWEATSHIRTS|DRESSES_JUMPSUITS|JACKETS,4.1
7639,30,2990.0,11990.0,SPECIAL PRICES|LOUNGEWEARNEW,3.7
7640,33,4990.0,6990.0,TOPS_BODYSUITS,3.6
7641,40,1990.0,7590.0,WORKWEARNEW,4.2
7642,22,3290.0,5990.0,SPECIAL PRICES,4.3
7643,49,2990.0,8590.0,JEANS|DRESSES_JUMPSUITS|TOPS_BODYSUITS,4.2
7644,53,2290.0,3990.0,JEANS|WAISTCOATS_GILETS,4.4
7645,42,2990.0,4490.0,SHIRTS|KNITWEAR|CO-ORD SETS,4.1
7646,24,2990.0,3990.0,LOUNGEWEARNEW,4.4
7647,37,2990.0,4990.0,BEAUTY|TROUSERS|JACKETS,4.6
7648,54,2590.0,3290.0,TROUSERS,3.7
7649,18,2990.0,5990.0,WAISTCOATS_GILETS,3.7
7650,43,2890.0,3990.0,SPECIAL PRICES|PERFUMESNEW,3.9
7651,47,3290.0,4790.0,CO-ORD SETS,4.2
7652,30,790.0,2290.0,T-SHIRTS_SWEATSHIRTS|TOPS_BODYSUITS,4.0
7653,42,3290.0,4990.0,SHOES,4.0
7654,31,3990.0,5490.0,TOPS_BODYSUITS,4.4
7655,47,3290.0,3990.0,WAISTCOATS_GILETS|PERFUMESNEW,3.9
7656,51,3290.0,4790.0,CO-ORD SETS|KNITWEAR|ACCESSORIES_JEWELLERY,3.8
7657,31,2290.0,3790.0,BASICS,3.9
7658,42,2590.0,4090.0,TROUSERS,4.3
7659,43,2290.0,3790.0,WAISTCOATS_GILETS|CO-ORD SETS|T-SHIRTS_SWEATSHIRTS,4.3
7660,30,1890.0,3390.0,CO-ORD SETS,4.0
7661,32,3990.0,5990.0,WAISTCOATS_GILETS|SHORTS_SKORTS,4.1
7662,43,2990.0,4490.0,PERFUMESNEW|SKIRTS|KNITWEAR,3.7
7663,35,2990.0,4990.0,CO-ORD SETS,3.5
7664,46,3990.0,5990.0,BAGS,4.2
7665,55,4990.0,6490.0,SKIRTS,4.3
7666,21,3290.0,3990.0,TOPS_BODYSUITS,3.9
7667,45,1990.0,2590.0,DRESSES_JUMPSUITS,4.1
7668,25,2990.0,3990.0,PERFUMESNEW,3.6
7669,45,1990.0,2990.0,BAGS|T-SHIRTS_SWEATSHIRTS|CO-ORD SETS,3.7
7670,34,2290.0,2990.0,TROUSERS|SKIRTS,4.5
7671,35,3290.0,6990.0,WAISTCOATS_GILETS|BLAZERS|SHORTS_SKORTS,3.6
7672,24,2990.0,3990.0,BLAZERS,4.4
7673,51,4990.0,6490.0,SPECIAL PRICES,3.6
7674,31,3990.0,5990.0,DRESSES_JUMPSUITS|WAISTCOATS_GILETS,3.5
7675,44,3290.0,4990.0,KNITWEAR|CO-ORD SETS,4.2
7676,43,3290.0,5590.0,SHIRTS|BASICS|WORKWEARNEW,4.3
7677,42,3290.0,3990.0,TOPS_BODYSUITS,4.4
7678,18,2590.0,4990.0,SKIRTS|PERFUMESNEW|SHIRTS,3.9
7679,28,3290.0,5990.0,BEAUTY,4.3
7680,47,2990.0,4590.0,LOUNGEWEARNEW|TOPS_BODYSUITS|SPECIAL PRICES,4.5
7681,20,790.0,3290.0,KNITWEAR,3.8
7682,18,2290.0,3290.0,WAISTCOATS_GILETS,4.0
7683,50,4990.0,8590.0,DRESSES_JUMPSUITS|JEANS,4.6
7684,36,2890.0,4390.0,WAISTCOATS_GILETS|SKIRTS|ACCESSORIES_JEWELLERY,4.6
7685,47,3990.0,5490.0,WORKWEARNEW,4.2
7686,40,3290.0,4790.0,PERFUMESNEW,4.6
7687,20,2590.0,4090.0,TOPS_BODYSUITS,3.9
7688,27,1590.0,3090.0,BEAUTY,4.1
7689,35,2590.0,3290.0,BAGS,3.7
7690,36,4990.0,5990.0,SPECIAL PRICES,4.5
7691,21,2590.0,3290.0,JACKETS,4.0
7692,28,2990.0,4490.0,TROUSERS|DRESSES_JUMPSUITS,4.4
7693,36,3990.0,4990.0,LOUNGEWEARNEW|SHOES,3.9
7694,36,1890.0,3990.0,BAGS|ACCESSORIES_JEWELLERY,4.0
7695,36,2990.0,4990.0,BAGS,3.6
7696,32,3290.0,4790.0,PERFUMESNEW,4.1
7697,28,2990.0,4990.0,SHOES,4.0
7698,39,1990.0,3290.0,BAGS,4.3
7699,39,2290.0,3990.0,JACKETS,4.0
7700,24,1290.0,2990.0,DRESSES_JUMPSUITS|KNITWEAR,4.5
7701,41,3290.0,5990.0,SHORTS_SKORTS|LOUNGEWEARNEW|ACCESSORIES_JEWELLERY,3.9
7702,40,3290.0,5990.0,BAGS,4.2
7703,27,2890.0,13990.0,BEAUTY,4.3
7704,55,3290.0,4790.0,SKIRTS,4.7
7705,36,2290.0,2990.0,CO-ORD SETS|ACCESSORIES_JEWELLERY,3.6
7706,51,2990.0,4490.0,ACCESSORIES_JEWELLERY|WORKWEARNEW|DRESSES_JUMPSUITS,4.5
7707,51,690.0,2890.0,BAGS,4.4
7708,49,1890.0,2590.0,SHOES,3.7
7709,22,4990.0,5990.0,SHORTS_SKORTS|WAISTCOATS_GILETS,3.8
7710,33,2990.0,5590.0,BLAZERS|KNITWEAR,3.5
7711,28,4990.0,6490.0,WORKWEARNEW|DRESSES_JUMPSUITS,3.8
7712,42,3290.0,3990.0,LOUNGEWEARNEW|SHOES,4.0
7713,27,2590.0,3290.0,SHOES,4.0
7714,38,2290.0,5990.0,WORKWEARNEW,4.5
7715,38,1890.0,3990.0,SPECIAL PRICES,4.4
7716,18,3290.0,4790.0,TOPS_BODYSUITS|SHORTS_SKORTS,4.0
7717,30,3290.0,4790.0,BASICS|KNITWEAR|WORKWEARNEW,4.5
7718,44,1590.0,3090.0,BLAZERS,4.5
7719,46,990.0,3290.0,BEAUTY|DRESSES_JUMPSUITS,4.3
7720,38,3290.0,5990.0,JACKETS,3.7
7721,50,3990.0,4990.0,BASICS|BLAZERS,4.1
7722,45,4990.0,6490.0,KNITWEAR|CO-ORD SETS,4.6
7723,49,2590.0,3990.0,CO-ORD SETS|SPECIAL PRICES,4.2
7724,22,2590.0,5990.0,BAGS,3.6
7725,55,2290.0,3790.0,SPECIAL PRICES|PERFUMESNEW|SHIRTS,4.6
7726,51,2990.0,3990.0,DRESSES_JUMPSUITS|WORKWEARNEW,3.9
7727,25,2590.0,5990.0,BASICS,4.4
7728,19,1290.0,1990.0,BASICS|SPECIAL PRICES|BEAUTY,4.4
7729,38,4990.0,8590.0,TROUSERS,4.6
7730,39,3990.0,4990.0,TROUSERS,4.4
7731,25,1290.0,3290.0,BAGS|KNITWEAR|WORKWEARNEW,4.2
7732,28,2990.0,5990.0,SHORTS_SKORTS,3.8
7733,55,2590.0,4990.0,PERFUMESNEW|DRESSES_JUMPSUITS|TROUSERS,3.6
7734,21,2290.0,5990.0,LOUNGEWEARNEW|CO-ORD SETS,4.4
7735,48,3290.0,4790.0,DRESSES_JUMPSUITS,3.6
7736,22,2290.0,5990.0,WAISTCOATS_GILETS|T-SHIRTS_SWEATSHIRTS|BLAZERS,4.2
7737,33,3290.0,5590.0,SHIRTS|KNITWEAR,3.9
7738,33,3290.0,4790.0,BEAUTY,3.8
7739,38,3990.0,4990.0,PERFUMESNEW,3.7
7740,32,1890.0,2990.0,TROUSERS|PERFUMESNEW|TOPS_BODYSUITS,3.7
7741,26,2290.0,2990.0,BAGS,4.1
7742,50,1990.0,4990.0,SPECIAL PRICES|WAISTCOATS_GILETS,4.0
7743,51,3290.0,4990.0,WAISTCOATS_GILETS|BLAZERS,4.5
7744,48,1990.0,2590.0,JEANS|TOPS_BODYSUITS|BEAUTY,3.7
7745,34,2290.0,3790.0,BEAUTY,3.8
7746,23,2990.0,4490.0,CO-ORD SETS|ACCESSORIES_JEWELLERY,4.1
7747,31,2590.0,4090.0,SHORTS_SKORTS,3.9
7748,26,1590.0,3290.0,PERFUMESNEW|BEAUTY|T-SHIRTS_SWEATSHIRTS,4.2
7749,23,3990.0,5990.0,PERFUMESNEW|LOUNGEWEARNEW|BEAUTY,3.7
7750,32,3290.0,3990.0,BAGS|BLAZERS,4.0
7751,45,1890.0,5990.0,JEANS|SPECIAL PRICES,3.6
7752,34,3290.0,3990.0,TROUSERS,3.8
7753,42,3290.0,4990.0,BLAZERS|SHOES|JEANS,3.7
7754,21,3290.0,4990.0,SPECIAL PRICES|T-SHIRTS_SWEATSHIRTS,3.6
7755,32,2990.0,4490.0,JEANS|TROUSERS,4.3
7756,23,2590.0,3290.0,DRESSES_JUMPSUITS|TROUSERS,4.4
7757,29,5590.0,7590.0,DRESSES_JUMPSUITS|WORKWEARNEW|JACKETS,4.5
7758,21,2590.0,6990.0,SHIRTS,3.9
7759,30,3290.0,4790.0,TOPS_BODYSUITS|ACCESSORIES_JEWELLERY,4.4
7760,28,2590.0,4090.0,JEANS|WORKWEARNEW|BLAZERS,3.7
7761,45,4990.0,5990.0,T-SHIRTS_SWEATSHIRTS|LOUNGEWEARNEW|BLAZERS,4.3
7762,18,5590.0,7090.0,TOPS_BODYSUITS|SHIRTS,4.5
7763,40,4990.0,5990.0,DRESSES_JUMPSUITS|SPECIAL PRICES|WORKWEARNEW,4.3
7764,26,3290.0,4990.0,SHOES,3.9
7765,54,2990.0,5990.0,JACKETS|BLAZERS,4.6
7766,45,790.0,3990.0,TOPS_BODYSUITS|BAGS,4.3
7767,46,2990.0,3990.0,BAGS|ACCESSORIES_JEWELLERY|SHIRTS,3.6
7768,53,2590.0,4990.0,SHOES|BAGS,4.2
7769,38,2990.0,4990.0,SKIRTS|JACKETS|DRESSES_JUMPSUITS,4.5
7770,55,1590.0,5990.0,KNITWEAR|SHORTS_SKORTS,3.7
7771,44,2990.0,9590.0,BLAZERS,4.0
7772,23,2890.0,4390.0,PERFUMESNEW,3.6
7773,34,2990.0,3990.0,CO-ORD SETS,4.4
7774,36,1990.0,2990.0,SHIRTS,3.5
7775,42,1890.0,2990.0,BAGS|TROUSERS,3.8
7776,41,2990.0,4990.0,JEANS|TOPS_BODYSUITS|SHOES,4.4
7777,25,2290.0,3290.0,WAISTCOATS_GILETS|ACCESSORIES_JEWELLERY,4.6
7778,27,790.0,3290.0,SHOES,3.8
7779,49,1590.0,2990.0,JACKETS,3.6
7780,42,3290.0,3990.0,SHOES,4.2
7781,25,790.0,6990.0,ACCESSORIES_JEWELLERY|WORKWEARNEW|KNITWEAR,3.8
7782,46,2990.0,3990.0,CO-ORD SETS|BLAZERS,4.0
7783,33,2990.0,3990.0,BASICS|T-SHIRTS_SWEATSHIRTS,4.5
7784,32,2990.0,7990.0,SKIRTS|JEANS,4.0
7785,20,3290.0,4790.0,PERFUMESNEW|SHORTS_SKORTS,4.6
7786,20,990.0,2990.0,CO-ORD SETS|LOUNGEWEARNEW|JACKETS,3.8
7787,53,3290.0,4790.0,SHOES|DRESSES_JUMPSUITS,3.7
7788,53,3990.0,5990.0,ACCESSORIES_JEWELLERY,4.6
7789,20,2290.0,5990.0,TROUSERS,3.6
7790,34,1590.0,2590.0,WAISTCOATS_GILETS,4.2
7791,55,2590.0,4090.0,ACCESSORIES_JEWELLERY,3.8
7792,36,2290.0,3290.0,BLAZERS|SHORTS_SKORTS,3.8
7793,35,3290.0,4990.0,SHIRTS,3.6
7794,37,2290.0,5990.0,TROUSERS|JEANS,4.1
7795,35,3990.0,4990.0,SHORTS_SKORTS|BASICS,4.7
7796,36,2890.0,3990.0,JACKETS,4.5
7797,29,2990.0,4490.0,DRESSES_JUMPSUITS|SHOES,4.2
7798,19,2590.0,4990.0,DRESSES_JUMPSUITS|PERFUMESNEW,4.3
7799,44,2990.0,3990.0,LOUNGEWEARNEW|BASICS|WAISTCOATS_GILETS,3.9
7800,38,1590.0,3090.0,BLAZERS|BASICS|JACKETS,4.2
7801,24,3290.0,7590.0,KNITWEAR|BEAUTY,4.4
7802,31,2990.0,6990.0,SHORTS_SKORTS,3.9
7803,33,1990.0,6990.0,WORKWEARNEW|SHOES,3.9
7804,41,2290.0,2890.0,KNITWEAR|SPECIAL PRICES,4.0
7805,22,1890.0,7590.0,ACCESSORIES_JEWELLERY|KNITWEAR|SKIRTS,3.6
7806,29,2290.0,2990.0,JEANS|BEAUTY,3.9
7807,34,3290.0,7590.0,BLAZERS|SKIRTS,4.1
7808,43,4990.0,5990.0,T-SHIRTS_SWEATSHIRTS,4.5
7809,20,1990.0,3990.0,CO-ORD SETS,4.1
7810,21,2290.0,3990.0,T-SHIRTS_SWEATSHIRTS,3.7
7811,32,2990.0,5990.0,KNITWEAR,4.0
7812,32,2290.0,3790.0,SHOES,3.6
7813,41,1590.0,3090.0,ACCESSORIES_JEWELLERY,4.5
7814,36,1990.0,2990.0,SHORTS_SKORTS,4.5
7815,31,2590.0,4990.0,PERFUMESNEW|BASICS,4.6
7816,38,3290.0,3990.0,DRESSES_JUMPSUITS,3.6
7817,29,1890.0,3390.0,TROUSERS|BASICS,4.7
7818,33,3290.0,5990.0,T-SHIRTS_SWEATSHIRTS|SHORTS_SKORTS|LOUNGEWEARNEW,4.7
7819,46,2990.0,4490.0,SKIRTS|KNITWEAR,4.7
7820,38,3290.0,4990.0,SHIRTS|SHORTS_SKORTS|KNITWEAR,3.5
7821,49,2990.0,4490.0,BEAUTY,4.6
7822,21,2290.0,5990.0,BLAZERS|SHIRTS|WAISTCOATS_GILETS,3.5
7823,53,2990.0,5990.0,BAGS|WAISTCOATS_GILETS,4.2
7824,46,1890.0,3990.0,JACKETS|ACCESSORIES_JEWELLERY,4.0
7825,51,2590.0,3290.0,T-SHIRTS_SWEATSHIRTS,4.2
7826,31,2290.0,3790.0,JEANS,3.9
7827,45,3290.0,4790.0,LOUNGEWEARNEW|JACKETS,4.0
7828,50,1590.0,9990.0,KNITWEAR,4.1
7829,33,3290.0,4790.0,WAISTCOATS_GILETS|SHIRTS|KNITWEAR,4.4
7830,28,3990.0,5490.0,SHOES|SHORTS_SKORTS,4.6
7831,26,3290.0,4790.0,SKIRTS|SHORTS_SKORTS,4.4
7832,43,2590.0,4090.0,BEAUTY,4.3
7833,53,2290.0,2990.0,LOUNGEWEARNEW,3.8
7834,29,2290.0,6990.0,PERFUMESNEW|TROUSERS,4.6
7835,38,4990.0,6490.0,ACCESSORIES_JEWELLERY|WAISTCOATS_GILETS,4.0
7836,53,2990.0,4490.0,LOUNGEWEARNEW|WAISTCOATS_GILETS,3.9
7837,27,790.0,3290.0,WAISTCOATS_GILETS|SHORTS_SKORTS|SPECIAL PRICES,3.8
7838,28,2890.0,5990.0,SHORTS_SKORTS|WAISTCOATS_GILETS|BAGS,4.5
7839,54,1590.0,3090.0,T-SHIRTS_SWEATSHIRTS|SHIRTS,3.8
7840,54,2590.0,3990.0,DRESSES_JUMPSUITS,4.4
7841,50,3290.0,4790.0,TOPS_BODYSUITS|T-SHIRTS_SWEATSHIRTS|SPECIAL PRICES,3.6
7842,26,2990.0,4990.0,CO-ORD SETS|SPECIAL PRICES,3.9
7843,26,2290.0,4990.0,SKIRTS|SHIRTS,4.6
7844,42,2290.0,3290.0,SHORTS_SKORTS|LOUNGEWEARNEW|KNITWEAR,4.0
7845,21,2590.0,4090.0,CO-ORD SETS,4.3
7846,37,1890.0,3290.0,SPECIAL PRICES,4.2
7847,19,4990.0,6490.0,T-SHIRTS_SWEATSHIRTS|PERFUMESNEW,4.2
7848,34,2890.0,4990.0,BAGS,3.6
7849,37,3290.0,4790.0,JACKETS,4.2
7850,32,3290.0,5990.0,WORKWEARNEW,4.2
7851,22,3990.0,12990.0,LOUNGEWEARNEW|KNITWEAR,3.6
7852,53,2990.0,4490.0,SHIRTS,4.3
7853,49,990.0,3290.0,SPECIAL PRICES,3.7
7854,27,1290.0,2990.0,TOPS_BODYSUITS,4.5
7855,31,1990.0,3290.0,TOPS_BODYSUITS|JACKETS,4.3
7856,55,3290.0,4790.0,SPECIAL PRICES|KNITWEAR,4.3
7857,19,2990.0,4490.0,CO-ORD SETS|SHORTS_SKORTS|BEAUTY,4.2
7858,38,1290.0,5990.0,T-SHIRTS_SWEATSHIRTS|JEANS,4.1
7859,38,2990.0,7590.0,T-SHIRTS_SWEATSHIRTS,4.0
7860,53,2990.0,4490.0,JACKETS|BASICS|TOPS_BODYSUITS,4.6
7861,39,3990.0,5990.0,SKIRTS|JACKETS,4.1
7862,52,890.0,2590.0,T-SHIRTS_SWEATSHIRTS,4.3
7863,33,1990.0,4990.0,BEAUTY,4.4
7864,21,2990.0,4490.0,BLAZERS,4.6
7865,49,1590.0,4990.0,PERFUMESNEW|BLAZERS,3.5
7866,20,2590.0,4990.0,LOUNGEWEARNEW,4.1
7867,19,6990.0,7590.0,TROUSERS|ACCESSORIES_JEWELLERY,4.7
7868,43,2890.0,4390.0,BEAUTY,4.4
7869,38,4990.0,5990.0,T-SHIRTS_SWEATSHIRTS,4.3
7870,22,2590.0,3990.0,BAGS|SPECIAL PRICES,4.1
7871,42,2990.0,4490.0,JEANS|BASICS,3.8
7872,49,4990.0,6990.0,BEAUTY,3.6
7873,33,2990.0,4490.0,BLAZERS,3.9
7874,25,1990.0,3290.0,BEAUTY,4.0
7875,55,2290.0,3790.0,SHIRTS,3.6
7876,55,790.0,4990.0,CO-ORD SETS,4.5
7877,44,3290.0,4790.0,SPECIAL PRICES,4.4
7878,28,4990.0,5990.0,SHOES,4.3
7879,41,2590.0,3290.0,SKIRTS,4.5
7880,25,490.0,2990.0,ACCESSORIES_JEWELLERY|SHORTS_SKORTS|BLAZERS,3.6
7881,23,2990.0,4490.0,T-SHIRTS_SWEATSHIRTS,3.9
7882,44,2290.0,3290.0,KNITWEAR,4.1
7883,33,2590.0,3290.0,WORKWEARNEW,4.0
7884,19,1290.0,3290.0,ACCESSORIES_JEWELLERY|SKIRTS,4.5
7885,36,2290.0,3790.0,TROUSERS|SHOES,3.7
7886,51,990.0,5990.0,WORKWEARNEW|LOUNGEWEARNEW,4.1
7887,26,2290.0,2990.0,SHOES|T-SHIRTS_SWEATSHIRTS|TOPS_BODYSUITS,4.6
7888,21,3290.0,3990.0,PERFUMESNEW|LOUNGEWEARNEW,3.7
7889,37,1990.0,3490.0,SHORTS_SKORTS,4.2
7890,35,1590.0,2590.0,TOPS_BODYSUITS,3.7
7891,41,3290.0,5590.0,BAGS|BASICS|KNITWEAR,3.6
7892,31,2290.0,8590.0,BEAUTY|WORKWEARNEW,4.2
7893,23,1990.0,5990.0,SHOES|T-SHIRTS_SWEATSHIRTS,4.3
7894,33,2990.0,4490.0,KNITWEAR|SHIRTS,4.3
7895,36,3290.0,5990.0,DRESSES_JUMPSUITS|TROUSERS,3.8
7896,28,890.0,4990.0,PERFUMESNEW,3.6
7897,34,1590.0,3290.0,WAISTCOATS_GILETS|JACKETS,4.4
7898,50,2990.0,4490.0,SKIRTS,4.6
7899,44,2890.0,4390.0,SHORTS_SKORTS|T-SHIRTS_SWEATSHIRTS,3.8
7900,38,3990.0,5490.0,BEAUTY,3.6
7901,50,3290.0,4790.0,PERFUMESNEW,4.6
7902,22,2890.0,4990.0,SHIRTS,4.3
7903,21,2290.0,3290.0,SPECIAL PRICES|PERFUMESNEW,3.8
7904,40,2890.0,6990.0,SHIRTS,4.6
7905,26,3990.0,5490.0,T-SHIRTS_SWEATSHIRTS,3.9
7906,25,3290.0,4990.0,BLAZERS,3.8
7907,49,2990.0,3990.0,T-SHIRTS_SWEATSHIRTS|KNITWEAR,4.4
7908,36,3290.0,4990.0,SKIRTS|ACCESSORIES_JEWELLERY|BLAZERS,4.2
7909,34,2990.0,4990.0,WORKWEARNEW,4.4
7910,31,1990.0,3990.0,T-SHIRTS_SWEATSHIRTS|BEAUTY|SHOES,3.9
7911,25,2990.0,4490.0,LOUNGEWEARNEW,3.6
7912,27,2990.0,4490.0,JEANS,4.2
7913,55,990.0,7590.0,PERFUMESNEW|DRESSES_JUMPSUITS|BLAZERS,4.1
7914,50,1890.0,3390.0,KNITWEAR|TOPS_BODYSUITS,3.9
7915,47,2990.0,5990.0,SHOES|WORKWEARNEW,4.6
7916,30,990.0,7590.0,SKIRTS|BASICS,3.8
7917,25,2290.0,2990.0,WORKWEARNEW|SHOES,4.5
7918,53,2290.0,3290.0,SHORTS_SKORTS,4.7
7919,45,2990.0,5590.0,JACKETS|SHOES,3.8
7920,20,2990.0,4490.0,JEANS,4.3
7921,24,2990.0,4490.0,WORKWEARNEW,3.6
7922,39,1990.0,2990.0,JEANS,4.0
7923,40,2590.0,4990.0,SPECIAL PRICES|KNITWEAR,4.3
7924,29,1590.0,3290.0,TROUSERS,4.4
7925,19,2590.0,4990.0,SHOES,4.0
7926,36,1990.0,5990.0,BEAUTY,4.2
7927,49,2290.0,3990.0,BAGS|CO-ORD SETS,4.2
7928,44,2890.0,3990.0,SHOES,4.6
7929,51,990.0,3290.0,SHORTS_SKORTS,3.9
7930,42,3290.0,3990.0,BASICS|CO-ORD SETS,3.6
7931,54,4990.0,6490.0,JEANS,3.5
7932,18,2890.0,4390.0,T-SHIRTS_SWEATSHIRTS,4.6
7933,55,790.0,2990.0,LOUNGEWEARNEW|SKIRTS,4.1
7934,51,3290.0,4790.0,SHOES|SHIRTS|BLAZERS,3.9
7935,37,3990.0,5990.0,SHOES|BLAZERS,3.7
7936,45,2590.0,3290.0,KNITWEAR|BASICS|CO-ORD SETS,3.6
7937,49,2290.0,5590.0,PERFUMESNEW,3.9
7938,26,2290.0,5990.0,BAGS,4.6
7939,24,2590.0,3290.0,TROUSERS|WORKWEARNEW,4.2
7940,33,2990.0,4490.0,SPECIAL PRICES,4.1
7941,27,3290.0,11990.0,SKIRTS,4.3
7942,46,4990.0,9590.0,JACKETS,4.4
7943,47,3290.0,4990.0,CO-ORD SETS|WAISTCOATS_GILETS|SHIRTS,4.4
7944,50,690.0,3290.0,KNITWEAR,4.6
7945,34,2990.0,4490.0,TROUSERS,3.9
7946,51,2990.0,4990.0,DRESSES_JUMPSUITS,4.1
7947,53,2990.0,4490.0,CO-ORD SETS|SHOES,4.3
7948,40,790.0,2990.0,KNITWEAR,4.5
7949,32,1890.0,4990.0,TROUSERS|JEANS|BAGS,4.3
7950,33,2290.0,4990.0,TROUSERS|BAGS,4.1
7951,37,1890.0,3990.0,JACKETS|TOPS_BODYSUITS,3.8
7952,25,5990.0,7490.0,BASICS|WORKWEARNEW,3.5
7953,25,1890.0,11990.0,SHORTS_SKORTS|PERFUMESNEW,4.3
7954,41,2290.0,3290.0,WAISTCOATS_GILETS,3.6
7955,29,1590.0,5990.0,PERFUMESNEW,3.6
7956,45,490.0,2290.0,WAISTCOATS_GILETS,4.5
7957,26,2990.0,5590.0,SHORTS_SKORTS,4.6
7958,34,590.0,2290.0,CO-ORD SETS,3.7
7959,43,3290.0,4990.0,TOPS_BODYSUITS,3.6
7960,28,2990.0,4490.0,SPECIAL PRICES,3.7
7961,26,2590.0,3290.0,BASICS|ACCESSORIES_JEWELLERY,3.7
7962,26,2590.0,5990.0,SHIRTS|TOPS_BODYSUITS,4.1
7963,50,3290.0,4790.0,LOUNGEWEARNEW|TROUSERS|WORKWEARNEW,3.7
7964,47,2990.0,4990.0,SHOES|T-SHIRTS_SWEATSHIRTS|SKIRTS,4.2
7965,40,990.0,2890.0,BLAZERS|TOPS_BODYSUITS,4.2
7966,49,990.0,2590.0,BAGS|ACCESSORIES_JEWELLERY|SPECIAL PRICES,3.7
7967,47,2990.0,4490.0,BASICS|CO-ORD SETS,4.2
7968,52,3290.0,4990.0,SHORTS_SKORTS|JACKETS,4.4
7969,45,2590.0,3990.0,SHIRTS,4.1
7970,21,1890.0,5990.0,WAISTCOATS_GILETS|TROUSERS,4.1
7971,23,1890.0,3290.0,TOPS_BODYSUITS|KNITWEAR,4.2
7972,30,2890.0,4390.0,CO-ORD SETS|BASICS,3.6
7973,22,2290.0,5590.0,SKIRTS,4.0
7974,33,3990.0,5490.0,BLAZERS,4.2
7975,43,990.0,8590.0,DRESSES_JUMPSUITS|BAGS|WAISTCOATS_GILETS,3.9
7976,33,2990.0,5990.0,SHOES|CO-ORD SETS,4.5
7977,36,3290.0,6990.0,WAISTCOATS_GILETS|SKIRTS,3.9
